"PRIM_STATE","AREA","AREA_TITLE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","label","year","NAICS","NAICS_TITLE","I_GROUP","AREA_TYPE","OWN_CODE","PCT_TOTAL","PCT_RPT","LOC_QUOTIENT","JOBS_1000","HOURLY"
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","11-9041","Engineering managers",NA,"170","12.0","44.55","92670","3.5","28.93","39.08","44.40","50.05","63.51","60180","81290","92350","104110","132100",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","17-2051","Civil engineers",NA,"430","21.6","30.58","63600","2.4","22.18","25.78","30.74","35.84","41.03","46140","53630","63940","74540","85330",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","17-2071","Electrical engineers",NA,"110","18.8","27.95","58140","2.9","19.40","21.78","28.23","33.32","38.12","40360","45300","58720","69310","79290",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","17-2141","Mechanical engineers",NA,"90","30.4","29.68","61730","2.6","21.68","26.45","30.00","33.32","38.16","45100","55010","62400","69310","79380",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"110","16.1","28.14","58520","9.9","15.19","19.47","24.99","31.52","41.24","31590","40500","51970","65570","85770",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"400","12.8","28.09","58420","2.3","19.81","23.30","27.42","32.79","37.17","41210","48460","57040","68200","77310",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","47-2211","Sheet metal workers",NA,"**","**","17.31","36000","6.5","10.22","14.54","17.93","20.53","23.44","21250","30240","37300","42700","48750",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","49-9042","Maintenance and repair workers, general",NA,"900","10.5","13.49","28060","4.5","7.87","9.04","12.68","17.75","20.55","16370","18810","26380","36920","42750",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","51-4041","Machinists",NA,"210","11.0","18.97","39450","8.7","7.96","11.05","17.30","26.66","34.64","16560","22990","35980","55460","72050",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","51-9012","Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",NA,"140","8.0","11.69","24310","2.5","9.25","9.92","11.04","12.97","15.12","19240","20630","22950","26990","31450",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","11-3051","Industrial production managers",NA,"160","10.9","43.36","90180","3.6","23.82","30.58","41.27","53.55","66.33","49550","63620","85850","111390","137960",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","11-3071","Transportation, storage, and distribution managers",NA,"80","12.4","34.14","71010","5.6","18.48","25.64","31.78","42.22","51.49","38450","53340","66110","87820","107100",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","11-9041","Engineering managers",NA,"370","10.5","52.47","109130","3.2","33.88","41.23","48.72","60.84","#","70480","85760","101330","126550","#",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","17-2051","Civil engineers",NA,"360","23.5","37.25","77480","3.2","23.92","29.26","35.33","43.73","57.77","49760","60870","73480","90960","120160",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","17-2071","Electrical engineers",NA,"130","19.8","34.84","72460","2.9","24.54","28.39","33.08","40.30","50.91","51030","59050","68800","83820","105880",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","17-2141","Mechanical engineers",NA,"340","30.8","34.72","72210","3.7","24.10","26.82","34.29","42.30","49.65","50140","55790","71330","87990","103280",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"250","17.0","33.50","69680","8.7","14.00","19.64","26.39","42.04","55.03","29120","40850","54880","87440","114460",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"520","11.3","29.36","61060","3.9","18.88","23.38","28.12","33.47","40.91","39260","48630","58490","69610","85090",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","47-2211","Sheet metal workers",NA,"**","**","19.30","40150","8.3","10.79","14.58","19.39","24.46","27.86","22450","30320","40340","50880","57950",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","49-9042","Maintenance and repair workers, general",NA,"1780","11.9","14.68","30530","3.9","7.92","9.53","14.09","18.97","21.96","16470","19810","29310","39460","45670",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","51-4041","Machinists",NA,"320","8.9","19.15","39840","6.2","10.81","13.72","19.30","22.72","29.19","22470","28530","40150","47260","60710",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","51-9012","Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",NA,"90","41.4","16.84","35030","10.4","10.75","12.55","15.86","21.28","25.36","22370","26110","33000","44270","52750",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","11-3051","Industrial production managers",NA,"320","6.2","42.49","88380","6.4","20.90","28.33","38.85","48.64","#","43470","58920","80810","101170","#",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","11-3071","Transportation, storage, and distribution managers",NA,"170","18.4","33.82","70330","3.8","20.15","24.89","30.05","42.03","52.54","41900","51780","62490","87420","109290",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","11-9041","Engineering managers",NA,"590","9.0","50.94","105950","3.6","33.50","39.98","47.48","59.80","#","69690","83160","98770","124380","#",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","17-2051","Civil engineers",NA,"440","23.8","36.48","75880","2.5","23.90","27.95","35.04","43.47","53.40","49720","58130","72880","90420","111070",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","17-2071","Electrical engineers",NA,"540","32.3","38.58","80240","2.3","25.97","30.47","36.20","45.75","55.36","54020","63370","75300","95170","115150",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","17-2141","Mechanical engineers",NA,"600","7.4","34.18","71100","3.0","22.28","27.93","34.44","40.91","47.41","46340","58100","71630","85080","98610",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","19-4041","Geological and petroleum technicians",NA,"50","47.0","21.04","43770","6.7","12.00","13.94","20.86","25.66","30.20","24960","28990","43380","53370","62810",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"870","11.5","39.01","81140","5.3","18.73","24.15","31.06","45.02","#","38950","50230","64610","93650","#",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"820","10.8","27.41","57010","2.0","17.40","22.87","26.66","32.30","37.57","36200","47570","55460","67190","78140",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","47-2211","Sheet metal workers",NA,"410","21.1","18.74","38990","4.9","10.73","12.77","16.92","25.15","29.14","22310","26560","35190","52300","60610",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","49-9042","Maintenance and repair workers, general",NA,"2310","6.0","16.48","34280","2.9","8.95","11.31","15.71","20.44","25.98","18620","23530","32670","42510","54030",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","51-4041","Machinists",NA,"1230","18.1","14.61","30380","3.5","8.67","10.26","14.20","17.62","22.19","18040","21340","29540","36640","46150",NA,"green job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","47-5013","Service unit operators, oil, gas, and mining",NA,"50","15.0","22.98","47790","8.8","14.18","18.74","22.78","27.46","33.05","29490","38990","47390","57110","68750",NA,"ff job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","8735","Ventura, CA PMSA","47-5071","Roustabouts, oil and gas",NA,"120","34.6","15.77","32800","8.3","9.86","12.77","15.76","18.07","22.43","20510","26550","32790","37590","46640",NA,"ff job","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","11-3051","Industrial production managers",NA,"110","12.0","39.33","81810","3.9","21.74","29.31","38.61","50.13","59.31","45220","60960","80310","104280","123370",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","11-3071","Transportation, storage, and distribution managers",NA,"40","19.9","37.08","77130","5.4","22.69","26.06","34.44","46.97","54.83","47190","54210","71640","97700","114040",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","11-9041","Engineering managers",NA,"140","11.5","46.54","96800","3.9","29.62","37.81","47.25","55.23","66.45","61610","78650","98270","114880","138220",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","11-9199","Managers, all other",NA,"210","24.8","43.13","89710","4.6","20.42","28.84","43.49","53.04","66.01","42470","59980","90450","110320","137310",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","17-2051","Civil engineers",NA,"510","18.8","29.22","60780","4.5","19.34","23.71","29.95","34.64","40.76","40230","49310","62290","72050","84770",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","17-2071","Electrical engineers",NA,"150","17.5","32.80","68220","2.1","25.38","29.21","32.75","37.54","42.06","52780","60750","68120","78090","87480",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","17-2141","Mechanical engineers",NA,"120","29.3","40.12","83460","10.3","27.86","30.47","34.79","42.44","54.67","57950","63370","72350","88280","113720",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"130","18.4","32.44","67470","8.4","16.77","22.09","28.51","37.24","51.45","34880","45950","59290","77470","107020",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"390","11.4","29.00","60310","3.1","19.38","23.12","28.26","34.09","40.61","40310","48080","58770","70910","84470",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","47-2211","Sheet metal workers",NA,"100","35.6","21.09","43870","5.2","14.36","17.52","21.31","24.90","27.19","29870","36440","44330","51780","56560",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","47-4099","Construction and related workers, all other",NA,"**","**","20.64","42930","5.1","14.61","16.58","19.62","22.58","30.67","30390","34490","40810","46960","63790",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","49-9042","Maintenance and repair workers, general",NA,"900","8.0","14.26","29650","3.3","8.14","9.69","13.25","18.40","21.62","16930","20160","27560","38280","44960",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","49-9099","Installation, maintenance, and repair workers, all other",NA,"120","15.6","17.80","37020","10.2","9.12","10.06","17.72","25.28","29.66","18960","20920","36870","52580","61690",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","51-4041","Machinists",NA,"260","10.0","17.14","35660","9.9","7.58","8.46","14.89","25.83","31.53","15770","17600","30980","53730","65580",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7460","San Luis Obispo-Atascadero-Paso Robles, CA MSA","51-9012","Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",NA,"110","25.6","11.89","24730","2.0","9.11","10.23","11.77","13.15","15.05","18960","21270","24480","27340","31300",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","11-3051","Industrial production managers",NA,"170","10.6","39.00","81120","3.8","19.96","26.90","34.58","48.65","62.89","41510","55940","71920","101180","130800",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","11-3071","Transportation, storage, and distribution managers",NA,"80","12.5","37.54","78070","4.8","23.78","28.08","35.41","46.88","54.29","49470","58400","73660","97520","112920",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","11-9041","Engineering managers",NA,"360","15.6","56.72","117970","2.7","38.58","45.06","55.40","66.05","#","80240","93720","115230","137390","#",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","11-9199","Managers, all other",NA,"490","16.9","39.43","82010","3.7","24.47","30.49","38.78","45.79","56.95","50890","63420","80670","95250","118450",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","17-2051","Civil engineers",NA,"390","23.7","38.77","80640","2.7","26.00","30.37","35.38","45.10","62.34","54080","63170","73590","93810","129670",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","17-2071","Electrical engineers",NA,"220","11.8","37.37","77730","2.3","24.97","29.71","34.70","45.27","55.39","51940","61790","72180","94160","115200",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","17-2141","Mechanical engineers",NA,"330","18.3","40.42","84060","2.6","27.90","33.07","40.52","48.66","55.80","58030","68780","84290","101220","116060",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","17-2199","Engineers, all other",NA,"480","16.1","42.94","89320","1.9","28.03","35.42","42.24","51.94","62.84","58300","73680","87860","108030","130700",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"490","17.5","31.80","66140","6.0","17.41","22.04","26.78","39.98","52.05","36220","45830","55690","83170","108270",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","7480","Santa Barbara-Santa Maria-Lompoc, CA MSA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"670","19.1","28.14","58530","3.2","19.81","23.29","26.91","32.08","35.62","41210","48450","55960","66730","74100",NA,"green job","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
